family,subfamily,tribe,subtribe,genus,species,attraction_strategies
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_parvimaculata,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_parvula,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_passionis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_pelinaea,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_peraiolae,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_phillippii,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_phrygia,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_phryganae,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_picta,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_promontorii,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_provincialis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_regis-ferdinandii,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_reinhardiorum,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_reinholdii,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_sabulosa,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_saliarisii,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_saratoi,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_scolopax,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_serotina,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_sicula,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_sipontensis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_sitiaca,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_speculum,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_sphegifera,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_sphegodes,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_splendida,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_spruneri,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_subinsectifera,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_sulcata,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_tardans,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_tarentina,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_tarquinia,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_tenthredinifera,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_tetraloniae,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_thriptiensis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_tommasinii,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_transhyrcana,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_ulupinara,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_umbilicata,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_untchjii,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_urteae,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_vallesiana,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_vasconica,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_vernixia,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_villosa,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_zonata,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Orchis,Orchis_anatolica,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Orchis,Orchis_anthropophora,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Orchis,Orchis_collina,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Orchis,Orchis_galilaea,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Orchis,Orchis_italica,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Orchis,Orchis_mascula,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Orchis,Orchis_militaris,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Orchis,Orchis_ovalis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Orchis,Orchis_pallens,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Orchis,Orchis_patens_ssp_canariensis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Orchis,Orchis_pauciflora,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Orchis,Orchis_provincialis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Orchis,Orchis_punctulata,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Orchis,Orchis_purpurea,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Orchis,Orchis_quadripunctata,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Orchis,Orchis_simia,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Orchis,Orchis_spitzelii,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Pecteilis,Pecteilis_susannae,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Peristylus,Peristylus_goodyeroides,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_aquilonis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_bifolia,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_blephariglottis,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_blumei,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_boninensis,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_chapmanii,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_chlorantha,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_chorisiana,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_ciliaris,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_dilatata,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_elegans,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_elongata,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_flava,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_florentii,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_grandiflora,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_hologlottis,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_huronensis,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_hyperborea,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_integra,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_integrilabia,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_japonica,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_lacera,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_leucophaea,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_macrophylla,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_mandarinorum,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_metabifolia,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_minor,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_obtusata,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_okuboi,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_orbiculata,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_peramoena,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_praeclara,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_psycodes,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_sachalinensis,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_sparsiflora,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_stricta,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_tipuloides,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_transversa,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_unalascensis,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Platanthera,Platanthera_yadonii,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ponerorchis,Ponerorchis_chusua,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ponerorchis,Ponerorchis_cucullata,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Pseudorchis,Pseudorchis_albida,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_bicallosum,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_bicorne,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_bracteatum,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_carneum,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_ciliatum,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_coriifolium,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_crassicaule,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_cristatum,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_erectum,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_hallackii,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_jacottetiae,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_ligulatum,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_longicaudata,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_macrophyllum,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_membranaceum,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_microrrhynchum,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_neglectum,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_neglectum_ssp_woodii,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_outeniquense,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_parviflorum,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_princeae,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_princeps,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_pumilum,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_rhodanthum,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_rhynchanthum,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_rupestre,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_sceptrum,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_situsanguineum,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_sphaerocarpum,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_stenopetalum,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Satyrium,Satyrium_trinerve,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Schizochilus,Schizochilus_angustifolius,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Schizochilus,Schizochilus_bulbinella,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Schizochilus,Schizochilus_flexuosus,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Serapias,Serapias_cordigera,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Serapias,Serapias_ionica,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Serapias,Serapias_levantina,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Serapias,Serapias_lingua,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Serapias,Serapias_occidentalis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Serapias,Serapias_orientalis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Serapias,Serapias_parviflora,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Serapias,Serapias_princeps,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Serapias,Serapias_vomeracea,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Stenoglottis,Stenoglottis_inandensis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Stenoglottis,Stenoglottis_woodii,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Steveniella,Steveniella_satyrioides,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Traunsteinera,Traunsteinera_globosa,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_amoena,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_atricapilla,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_bivalvata,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_bracteata,0
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_caulescens,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_cephalotes,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_chrysostachya,0
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_cooperi,0
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_cornuta,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_crassicornis,0
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_draconis,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_elegans,0
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_erubescens,0
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_fasciata,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_ferruginea,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_filicornis,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_fragrans,0
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_gladioliflora,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_glandulosa,0
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_graminifolia,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_harveiana,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_karooica,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_nervosa,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_nivea,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_obtusa,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_ophrydea,0
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_oreophila,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_pillansii,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_pulchra,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_racemosa,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_rhodantha,0
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_rosea,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_sagittalis,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_salteri,0
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_sankeyi,0
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_satyriopsis,0
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_scullyi,0
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_spathulata_ssp._spathulata,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_spathulata_ssp._tripartita,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_tenuifolia,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_uniflora,0
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_vaginata,0
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_venosa,1
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_versicolor,0
Orchidaceae,Orchidoideae,Orchideae,Disinae,Disa,Disa_woodii,0
Orchidaceae,Orchidoideae,Orchideae,Disinae,Huttonaea,Huttonaea_fimbriata,0
Orchidaceae,Orchidoideae,Orchideae,Disinae,Huttonaea,Huttonaea_grandiflora,0
Orchidaceae,Orchidoideae,Orchideae,Disinae,Huttonaea,Huttonaea_pulchra,0
Orchidaceae,Vanilloideae,Pogonieae,Pogoninae,Cleistes,Cleistes_aphylla,0
Orchidaceae,Vanilloideae,Pogonieae,Pogoninae,Cleistes,Cleistes_bella,0
Orchidaceae,Vanilloideae,Pogonieae,Pogoninae,Cleistes,Cleistes_exilis,0
Orchidaceae,Vanilloideae,Pogonieae,Pogoninae,Cleistes,Cleistes_gracilis,0
Orchidaceae,Vanilloideae,Pogonieae,Pogoninae,Cleistes,Cleistes_libonii,0
Orchidaceae,Vanilloideae,Pogonieae,Pogoninae,Cleistes,Cleistes_paranaensis,0
Orchidaceae,Vanilloideae,Pogonieae,Pogoninae,Cleistesiopsis,Cleistesiopsis_divaricata,0
Orchidaceae,Vanilloideae,Pogonieae,Pogoninae,Cleistesiopsis,Cleistesiopsis_bifaria,0
Orchidaceae,Vanilloideae,Pogonieae,Pogoninae,Duckeella,Duckeella_adolphii,1
Orchidaceae,Vanilloideae,Pogonieae,Pogoninae,Isotria,Isotria_verticillata,1
Orchidaceae,Vanilloideae,Pogonieae,Pogoninae,Pogonia,Pogonia_japonica,1
Orchidaceae,Vanilloideae,Pogonieae,Pogoninae,Pogonia,Pogonia_minor,1
Orchidaceae,Vanilloideae,Pogonieae,Pogoninae,Pogonia,Pogonia_ophioglossoides,1
Orchidaceae,Vanilloideae,Pogonieae,Pogoninae,Pogonia,Pogonia_stricta,1
Orchidaceae,Vanilloideae,Vanilleae,Vanillinae,Cyrtosia,Cyrtosia_septentrionalis,1
Orchidaceae,Vanilloideae,Vanilleae,Vanillinae,Epistephium,Epistephium_duckei,1
Orchidaceae,Vanilloideae,Vanilleae,Vanillinae,Epistephium,Epistephium_sclerophyllum,0
Orchidaceae,Vanilloideae,Vanilleae,Vanillinae,Vanilla,Vanilla_bahiana,1
Orchidaceae,Vanilloideae,Vanilleae,Vanillinae,Vanilla,Vanilla_cribbiana,1
Orchidaceae,Vanilloideae,Vanilleae,Vanillinae,Vanilla,Vanilla_dubia,1
Orchidaceae,Vanilloideae,Vanilleae,Vanillinae,Vanilla,Vanilla_edwallii,1
Orchidaceae,Vanilloideae,Vanilleae,Vanillinae,Vanilla,Vanilla_humblotii,1
Orchidaceae,Vanilloideae,Vanilleae,Vanillinae,Vanilla,Vanilla_insignis,1
Orchidaceae,Vanilloideae,Vanilleae,Vanillinae,Vanilla,Vanilla_planifolia,1
Orchidaceae,Vanilloideae,Vanilleae,Vanillinae,Vanilla,Vanilla_pompona,1
Orchidaceae,Vanilloideae,Vanilleae,Vanillinae,Vanilla,Vanilla_roscheri,1
Orchidaceae,Vanilloideae,Vanilleae,Vanillinae,Vanilla,Vanilla_siamensis,1
Orchidaceae,Vanilloideae,Vanilleae,Vanillinae,Vanilla,Vanilla_trigonocarpa,1
