family,subfamily,tribe,subtribe,genus,species,terrestrial,epiphytic,tropic,subtropic,temperate,pollination_vectors
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Mormodes,Mormodes_powellii,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Mormodes,Mormodes_uncia,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Catasetinae,Mormodes,Mormodes_vernixium,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Coeliopsidinae,Coeliopsis,Coeliopsis_hyacinthosma,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Coeliopsidinae,Lycomormium,Lycomormium_fiskei,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Coeliopsidinae,Peristeria,Peristeria_elata,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Coeliopsidinae,Peristeria,Peristeria_lindenii,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Coeliopsidinae,Peristeria,Peristeria_pendula,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Cyrtopodiinae,Cyrtopodium,Cyrtopodium_flavum,0,1,1,1,0,1
Orchidaceae,Epidendroideae,Cymbideae,Cyrtopodiinae,Cyrtopodium,Cyrtopodium_hatchbachii,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Cyrtopodiinae,Cyrtopodium,Cyrtopodium_paludocolum,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Cyrtopodiinae,Cyrtopodium,Cyrtopodium_polyphyllum,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Cyrtopodiinae,Cyrtopodium,Cyrtopodium_punctatum,0,1,1,1,0,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Anguloa,Anguloa_clowesii,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Anguloa,Anguloa_hohenlobii,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Bifrenaria,Bifrenaria_harrisoniae,0,0,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Bifrenaria,Bifrenaria_tyrianthina,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Ida,Ida_cinnabarina,0,0,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Ida,Ida_fimbriata,1,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Ida,Ida_heynderycxii,0,0,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Lycaste,Lycaste_aromatica,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Lycaste,Lycaste_bradeorum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Lycaste,Lycaste_bruncana,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Lycaste,Lycaste_consobrina,0,0,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Lycaste,Lycaste_powellii,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Lycaste,Lycaste_xytriophora,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Maxillaria,Maxillaria_bradei,1,1,1,0,0,0
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Maxillaria,Maxillaria_fletcheriana,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Maxillaria,Maxillaria_fuerstenbergiana,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Maxillaria,Maxillaria_grandiflora,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Maxillaria,Maxillaria_leucaimata,0,1,1,1,0,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Maxillaria,Maxillaria_reichenheimiana,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Maxillaria,Maxillaria_sanderiana,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Xylobium,Xylobium_elongatum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Xylobium,Xylobium_ornatum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Xylobium,Xylobium_squalens,0,1,1,1,0,1
Orchidaceae,Epidendroideae,Cymbideae,Maxillariinae,Xylobium,Xylobium_variegatum,0,1,1,1,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Acineta,Acineta_barkeri,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Acineta,Acineta_chrysantha,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Acineta,Acineta_superba,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Braemia,Braemia_vittata,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Cirrhaea,Cirrhaea_dependens,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Cirrhaea,Cirrhaea_fuscolutea,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Cirrhaea,Cirrhaea_loddigesii,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Cirrhaea,Cirrhaea_longiracemosa,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Cirrhaea,Cirrhaea_nasuta,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Cirrhaea,Cirrhaea_obtusata,0,1,1,1,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Cirrhaea,Cirrhaea_seidelii,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Coryanthes,Coryanthes_albertinae,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Coryanthes,Coryanthes_bicalcarata,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Coryanthes,Coryanthes_bruchmuelleri,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Coryanthes,Coryanthes_cataniapoënsis,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Coryanthes,Coryanthes_elegantium,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Coryanthes,Coryanthes_hunteriana,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Coryanthes,Coryanthes_kaiseriana,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Coryanthes,Coryanthes_macrantha,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Coryanthes,Coryanthes_panamensis,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Coryanthes,Coryanthes_picturata,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Coryanthes,Coryanthes_rodriguezii,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Coryanthes,Coryanthes_speciosa,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Coryanthes,Coryanthes_trifoliata,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_armeniaca,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_aromatica,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_atropurpurea,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_bufonia,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_clavidora,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_fulva,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_galeata,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_galeottiana,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_gibba,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_grossa,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_hirtzii,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_horichiana,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_maculata,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_powellii,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_quinquenervis,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_scaphephorus,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_tracyana,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_tricolor,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_truncata,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Gongora,Gongora_unicolor,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Houlletia,Houlletia_brocklehurstiana,0,1,1,1,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Houlletia,Houlletia_odoratissima,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Houlletia,Houlletia_tigrina,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Kegeliella,Kegeliella_atropilosa,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Kegeliella,Kegeliella_houtteana,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Kegeliella,Kegeliella_kupperi,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Lacaena,Lacaena_bicolor,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Lacaena,Lacaena_spectabilis,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Lueddemannia,Lueddemannia_dalessandroi,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Paphinia,Paphinia_cristata,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Paphinia,Paphinia_herrerae,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Paphinia,Paphinia_subclausa,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Polycycnis,Polycycnis_grandiflora,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Polycycnis,Polycycnis_gratiosa,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Polycycnis,Polycycnis_muscifera,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Sievekingia,Sievekingia_butcheri,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Sievekingia,Sievekingia_fimbriata,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Sievekingia,Sievekingia_hirtzii,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Sievekingia,Sievekingia_jenmanii,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Sievekingia,Sievekingia_reichenbachiana,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Sievekingia,Sievekingia_rhonhofiae,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Sievekingia,Sievekingia_suavis,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Soterosanthus,Soterosanthus_shepheardii,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_anfracta,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_annulata,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_candida,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_cirrhata,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_connata,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_costaricensis,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_ecornuta,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_embreei,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_florida,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_frymirei,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_gibbosa,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_grandiflora,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_graveolens,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_impressa,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_jenischiana,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_maculosa,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_oculata,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_panamensis,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_pulla,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_radiosa,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_reichenbachiana,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_saccata,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_tigrina,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_tricornis,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_wardii,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Stanhopinae,Stanhopea,Stanhopea_warscewicziana,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Benzingia,Benzingia_reichenbachiana,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Chaubardia,Chaubardia_heteroclita,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Chaubardiella,Chaubardiella_tigrina,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Chondroscaphe,Chondroscaphe_bicolor,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Cochleanthes,Cochleanthes_aromatica,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Cochleanthes,Cochleanthes_flabelliformis,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Dichaea,Dichaea_auriculata,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Dichaea,Dichaea_cogniauxiana,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Dichaea,Dichaea_glauca,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Dichaea,Dichaea_hystricina,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Dichaea,Dichaea_latifolia,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Dichaea,Dichaea_panamensis,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Dichaea,Dichaea_parvilabris,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Dichaea,Dichaea_pendula,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Dichaea,Dichaea_potamophila,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Galeottia,Galeottia_grandiflora,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Huntleya,Huntleya_burtii,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Kefersteinia,Kefersteinia_auriculata,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Kefersteinia,Kefersteinia_costaricensis,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Kefersteinia,Kefersteinia_graminea,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Kefersteinia,Kefersteinia_lactea,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Kefersteinia,Kefersteinia_lojae,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Kefersteinia,Kefersteinia_parvilabris,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Kefersteinia,Kefersteinia_tolimensis,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Pabstia,Pabstia_jugosa,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Pescatoria,Pescatoria_wallisii,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Promenaea,Promenaea_xanthina,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Cymbideae,Zygopetalinae,Warrea,Warrea_warreana,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Wullschlaegelieae,Wullschlaegelinae,Wullschlaegelia,Wullschlaegelia_calcarata,1,0,1,0,0,0
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Anoectochilus,Anoectochilus_longicalcaratus,1,0,1,0,0,0
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Anoectochilus,Anoectochilus_yatesiae,1,0,1,0,0,0
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Aspidogyne,Aspidogyne_argentea,1,0,1,0,0,1
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Aspidogyne,Aspidogyne_longicornu,1,0,1,0,0,1
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Cheirostylis,Cheirostylis_clibborndyeri,1,0,0,1,0,0
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Cheirostylis,Cheirostylis_notialis,1,0,1,1,0,0
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Cheirostylis,Cheirostylis_nuda,1,0,1,0,0,0
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Cheirostylis,Cheirostylis_takeoi,1,0,1,1,0,0
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Cystorchis,Cystorchis_aphylla,1,0,1,0,0,0
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Erythrodes,Erythrodes_oxyglossa,1,0,1,0,0,0
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Erythrodes,Erythrodes_parvula,1,0,1,0,0,0
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Goodyera,Goodyera_foliosa,1,0,1,1,1,1
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Goodyera,Goodyera_inmeghema,1,0,1,0,0,0
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Goodyera,Goodyera_oblongifolia,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Goodyera,Goodyera_procera,1,0,1,0,0,0
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Goodyera,Goodyera_pubescens,1,0,0,0,1,0
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Goodyera,Goodyera_repens,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Goodyera,Goodyera_rubicunda,1,0,1,0,0,0
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Goodyera,Goodyera_striata,1,0,1,1,0,0
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Goodyera,Goodyera_tesselata,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Hetaeria,Hetaeria_callosa,1,0,1,0,0,0
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Lepidogyne,Lepidogyne_longifolia,1,0,1,0,0,0
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Ludisia,Ludisia_discolor,1,0,1,0,0,1
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Microchilus,Microchilus_arietinus,1,0,1,0,0,1
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Microchilus,Microchilus_familiaris,1,0,1,0,0,0
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Microchilus,Microchilus_hirtellus,1,0,1,0,0,0
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Microchilus,Microchilus_plantagineus,1,0,1,0,0,0
Orchidaceae,Orchidoideae,Cranichideae,Goodyerinae,Zeuxine,Zeuxine_strateumatica,1,0,1,0,0,0
Orchidaceae,Orchidoideae,Cranichideae,Cranichidinae,Aa,Aa_paleacea,1,0,1,0,0,0
Orchidaceae,Orchidoideae,Cranichideae,Cranichidinae,Cranichis,Cranichis_candida,1,0,1,0,0,1
Orchidaceae,Orchidoideae,Cranichideae,Cranichidinae,Cranichis,Cranichis_muscosa,1,0,1,0,0,0
Orchidaceae,Orchidoideae,Cranichideae,Cranichidinae,Myrosmodes,Myrosmodes_cochleare,1,0,1,0,0,1
Orchidaceae,Orchidoideae,Cranichideae,Cranichidinae,Ponthieva,Ponthieva_fertilis,1,0,1,0,0,0
Orchidaceae,Orchidoideae,Cranichideae,Cranichidinae,Ponthieva,Ponthieva_racemosa,1,0,0,1,1,1
Orchidaceae,Orchidoideae,Cranichideae,Cranichidinae,Prescottia,Prescottia_densiflora,1,0,1,0,0,0
Orchidaceae,Orchidoideae,Cranichideae,Cranichidinae,Prescottia,Prescottia_plantaginifolia,1,0,1,0,0,0
Orchidaceae,Orchidoideae,Cranichideae,Cranichidinae,Prescottia,Prescottia_stachyodes,1,0,1,0,0,0
Orchidaceae,Orchidoideae,Cranichideae,Discyphinae,Discyphus,Discyphus_scopulariae,1,0,1,0,0,0
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_alobula,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_aphylla,1,0,0,0,0,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_basaltica,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_boormanii,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_cardiostigma,1,0,0,0,1,0
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_curta,1,0,1,1,1,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_despectans,1,0,0,0,0,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_foliata,1,0,0,0,0,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_grandiflora,1,0,0,0,0,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_humilis,1,0,0,0,1,0
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_irsoniana,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_lustra,1,0,0,0,0,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_nana,1,0,0,0,0,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_nutans,1,0,0,0,0,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_oliveri,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_oreophila,1,0,0,0,0,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_parvifolia,1,0,0,0,0,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_patens,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_procera,1,0,0,0,0,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_recurva,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_sanguinea,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_tunstallii,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Cranichideae,Pterostylidinae,Pterostylis,Pterostylis_venosa,1,0,0,0,1,1
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Beloglottis,Beloglottis_ecallosa,1,0,1,0,0,0
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Cyclopogon,Cyclopogon_congestus,1,0,1,0,0,1
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Cyclopogon,Cyclopogon_diversifolius,1,0,0,1,0,1
Orchidaceae,Orchidoideae,Cranichideae,Spiranthinae,Cyclopogon,Cyclopogon_dutrae,1,0,0,1,0,1
